开始统计文件行数...

0it [00:00, ?it/s]
12285it [00:00, 122827.28it/s]
读取数据:  47%|████▋     | 252147/535402 [01:10<05:00, 942.69it/s]
读取数据:  47%|████▋     | 252242/535402 [01:10<05:23, 876.18it/s]
读取数据:  47%|████▋     | 252331/535402 [01:10<05:29, 860.08it/s]
读取数据:  47%|████▋     | 252420/535402 [01:10<05:26, 866.74it/s]
读取数据:  47%|████▋     | 252508/535402 [01:10<05:27, 865.01it/s]
读取数据:  47%|████▋     | 252606/535402 [01:10<05:15, 897.29it/s]
读取数据:  47%|████▋     | 252697/535402 [01:10<05:24, 872.51it/s]
读取数据:  47%|████▋     | 252785/535402 [01:11<05:28, 859.19it/s]
读取数据:  47%|████▋     | 252880/535402 [01:11<05:19, 885.07it/s]
读取数据:  47%|████▋     | 252972/535402 [01:11<05:16, 893.34it/s]
读取数据:  47%|████▋     | 253079/535402 [01:11<04:58, 944.74it/s]
读取数据:  47%|████▋     | 253174/535402 [01:11<05:00, 938.34it/s]
读取数据:  47%|████▋     | 253280/535402 [01:11<04:49, 974.19it/s]
读取数据:  47%|████▋     | 253384/535402 [01:11<04:44, 991.65it/s]
读取数据:  47%|████▋     | 253489/535402 [01:11<04:39, 1007.68it/s]
读取数据:  47%|████▋     | 253590/535402 [01:11<04:42, 997.38it/s] 
读取数据:  47%|████▋     | 253694/535402 [01:12<04:39, 1006.23it/s]
读取数据:  47%|████▋     | 253810/535402 [01:12<04:28, 1049.90it/s]
读取数据:  47%|████▋     | 253916/535402 [01:12<04:27, 1051.09it/s]
读取数据:  47%|████▋     | 254032/535402 [01:12<04:20, 1081.77it/s]
读取数据:  47%|████▋     | 254149/535402 [01:12<04:14, 1105.15it/s]
读取数据:  47%|████▋     | 254274/535402 [01:12<04:05, 1146.80it/s]
读取数据:  48%|████▊     | 254394/535402 [01:12<04:03, 1155.16it/s]
读取数据:  48%|████▊     | 254510/535402 [01:12<04:15, 1099.14it/s]
读取数据:  48%|████▊     | 254646/535402 [01:12<03:59, 1172.39it/s]
读取数据:  48%|████▊     | 254772/535402 [01:12<03:54, 1196.24it/s]
读取数据:  48%|████▊     | 254897/535402 [01:13<03:52, 1208.16it/s]
读取数据:  48%|████▊     | 255023/535402 [01:13<03:49, 1219.58it/s]
读取数据:  48%|████▊     | 255159/535402 [01:13<03:42, 1260.18it/s]
读取数据:  48%|████▊     | 255286/535402 [01:13<03:43, 1254.45it/s]
读取数据:  48%|████▊     | 255423/535402 [01:13<03:37, 1288.36it/s]
读取数据:  48%|████▊     | 255553/535402 [01:13<03:40, 1266.62it/s]
读取数据:  48%|████▊     | 255698/535402 [01:13<03:32, 1318.25it/s]
读取数据:  48%|████▊     | 255831/535402 [01:13<03:33, 1308.01it/s]
读取数据:  48%|████▊     | 255962/535402 [01:13<03:41, 1261.64it/s]
读取数据:  48%|████▊     | 256108/535402 [01:13<03:32, 1314.46it/s]
读取数据:  48%|████▊     | 256248/535402 [01:14<03:28, 1335.92it/s]
读取数据:  48%|████▊     | 256395/535402 [01:14<03:23, 1373.37it/s]
读取数据:  48%|████▊     | 256545/535402 [01:14<03:17, 1410.23it/s]
读取数据:  48%|████▊     | 256690/535402 [01:14<03:16, 1421.24it/s]
读取数据:  48%|████▊     | 256842/535402 [01:14<03:12, 1448.57it/s]
读取数据:  48%|████▊     | 256988/535402 [01:14<03:21, 1381.42it/s]
读取数据:  48%|████▊     | 257159/535402 [01:14<03:09, 1471.19it/s]
读取数据:  48%|████▊     | 257328/535402 [01:14<03:01, 1533.73it/s]
读取数据:  48%|████▊     | 257483/535402 [01:14<03:01, 1527.57it/s]
读取数据:  48%|████▊     | 257640/535402 [01:14<03:00, 1538.86it/s]
读取数据:  48%|████▊     | 257795/535402 [01:15<03:00, 1538.17it/s]
读取数据:  48%|████▊     | 257990/535402 [01:15<02:47, 1651.45it/s]
读取数据:  48%|████▊     | 258156/535402 [01:15<02:49, 1640.42it/s]
读取数据:  48%|████▊     | 258348/535402 [01:15<02:41, 1719.04it/s]
读取数据:  48%|████▊     | 258521/535402 [01:15<02:42, 1702.15it/s]
读取数据:  48%|████▊     | 258699/535402 [01:15<02:41, 1718.37it/s]
读取数据:  48%|████▊     | 258883/535402 [01:15<02:37, 1753.99it/s]
读取数据:  48%|████▊     | 259090/535402 [01:15<02:29, 1846.53it/s]
读取数据:  48%|████▊     | 259285/535402 [01:15<02:27, 1876.24it/s]
读取数据:  48%|████▊     | 259498/535402 [01:16<02:21, 1950.90it/s]
读取数据:  49%|████▊     | 259697/535402 [01:16<02:21, 1954.87it/s]
读取数据:  49%|████▊     | 259911/535402 [01:16<02:17, 1999.87it/s]
读取数据:  49%|████▊     | 260128/535402 [01:16<02:14, 2046.02it/s]
读取数据:  49%|████▊     | 260346/535402 [01:16<02:11, 2085.66it/s]
读取数据:  49%|████▊     | 260587/535402 [01:16<02:06, 2173.52it/s]
读取数据:  49%|████▊     | 260827/535402 [01:16<02:02, 2240.36it/s]
读取数据:  49%|████▉     | 261065/535402 [01:16<02:00, 2280.97it/s]
读取数据:  49%|████▉     | 261346/535402 [01:16<01:52, 2437.47it/s]
读取数据:  49%|████▉     | 261615/535402 [01:16<01:48, 2511.83it/s]
读取数据:  49%|████▉     | 261886/535402 [01:17<01:46, 2569.55it/s]
读取数据:  49%|████▉     | 262190/535402 [01:17<01:40, 2709.70it/s]
读取数据:  49%|████▉     | 262493/535402 [01:17<01:37, 2804.60it/s]
读取数据:  49%|████▉     | 262777/535402 [01:17<01:36, 2811.39it/s]
读取数据:  49%|████▉     | 263080/535402 [01:17<01:34, 2875.81it/s]
读取数据:  49%|████▉     | 263368/535402 [01:17<01:34, 2875.79it/s]
读取数据:  49%|████▉     | 263666/535402 [01:17<01:33, 2906.72it/s]
读取数据:  49%|████▉     | 263969/535402 [01:17<01:32, 2943.52it/s]
读取数据:  49%|████▉     | 264269/535402 [01:17<01:31, 2951.95it/s]
读取数据:  49%|████▉     | 264565/535402 [01:17<01:31, 2946.06it/s]
读取数据:  49%|████▉     | 264881/535402 [01:18<01:29, 3009.89it/s]
读取数据:  50%|████▉     | 265183/535402 [01:18<01:30, 2972.16it/s]
读取数据:  50%|████▉     | 265481/535402 [01:18<01:30, 2973.98it/s]
读取数据:  50%|████▉     | 265795/535402 [01:18<01:29, 3023.08it/s]
读取数据:  50%|████▉     | 266101/535402 [01:18<01:28, 3033.44it/s]
读取数据:  50%|████▉     | 266428/535402 [01:18<01:26, 3102.58it/s]
读取数据:  50%|████▉     | 266754/535402 [01:18<01:25, 3146.64it/s]
读取数据:  50%|████▉     | 267069/535402 [01:18<01:25, 3146.76it/s]
读取数据:  50%|████▉     | 267384/535402 [01:18<01:25, 3117.06it/s]
读取数据:  50%|████▉     | 267696/535402 [01:18<01:26, 3105.95it/s]
读取数据:  50%|█████     | 268017/535402 [01:19<01:25, 3136.42it/s]
读取数据:  50%|█████     | 268331/535402 [01:19<01:26, 3103.89it/s]
读取数据:  50%|█████     | 268642/535402 [01:19<01:27, 3054.09it/s]
读取数据:  50%|█████     | 268948/535402 [01:19<01:28, 3025.25it/s]
读取数据:  50%|█████     | 269251/535402 [01:19<01:28, 3018.82it/s]
读取数据:  50%|█████     | 269566/535402 [01:19<01:27, 3054.02it/s]
读取数据:  50%|█████     | 269885/535402 [01:19<01:25, 3093.05it/s]
读取数据:  50%|█████     | 270205/535402 [01:19<01:24, 3123.29it/s]
读取数据:  51%|█████     | 270518/535402 [01:19<01:24, 3121.45it/s]
读取数据:  51%|█████     | 270831/535402 [01:19<01:25, 3081.60it/s]
读取数据:  51%|█████     | 271142/535402 [01:20<01:25, 3087.63it/s]
读取数据:  51%|█████     | 271454/535402 [01:20<01:25, 3096.21it/s]
读取数据:  51%|█████     | 271764/535402 [01:20<01:25, 3086.94it/s]
读取数据:  51%|█████     | 272087/535402 [01:20<01:24, 3129.11it/s]
读取数据:  51%|█████     | 272403/535402 [01:20<01:23, 3133.79it/s]
读取数据:  51%|█████     | 272722/535402 [01:20<01:23, 3150.11it/s]
读取数据:  51%|█████     | 273038/535402 [01:20<01:23, 3143.72it/s]
读取数据:  51%|█████     | 273353/535402 [01:20<01:24, 3096.94it/s]
读取数据:  51%|█████     | 273664/535402 [01:20<01:24, 3099.88it/s]
读取数据:  51%|█████     | 273989/535402 [01:20<01:23, 3142.97it/s]
读取数据:  51%|█████     | 274308/535402 [01:21<01:22, 3154.52it/s]
读取数据:  51%|█████▏    | 274624/535402 [01:21<01:23, 3132.58it/s]
读取数据:  51%|█████▏    | 274956/535402 [01:21<01:21, 3183.40it/s]
读取数据:  51%|█████▏    | 275275/535402 [01:21<01:22, 3157.54it/s]
读取数据:  51%|█████▏    | 275602/535402 [01:21<01:21, 3189.88it/s]
读取数据:  52%|█████▏    | 275927/535402 [01:21<01:20, 3205.93it/s]
读取数据:  52%|█████▏    | 276279/535402 [01:21<01:18, 3288.81it/s]
读取数据:  52%|█████▏    | 276608/535402 [01:21<01:19, 3267.68it/s]
读取数据:  52%|█████▏    | 276956/535402 [01:21<01:17, 3323.57it/s]
读取数据:  52%|█████▏    | 277289/535402 [01:21<01:18, 3303.29it/s]
读取数据:  52%|█████▏    | 277620/535402 [01:22<01:19, 3238.16it/s]
读取数据:  52%|█████▏    | 277945/535402 [01:22<01:19, 3229.72it/s]
读取数据:  52%|█████▏    | 278278/535402 [01:22<01:18, 3257.77it/s]
读取数据:  52%|█████▏    | 278609/535402 [01:22<01:18, 3270.66it/s]
读取数据:  52%|█████▏    | 278937/535402 [01:22<01:19, 3244.43it/s]
读取数据:  52%|█████▏    | 279262/535402 [01:22<01:19, 3227.78it/s]
读取数据:  52%|█████▏    | 279591/535402 [01:22<01:18, 3246.10it/s]
读取数据:  52%|█████▏    | 279939/535402 [01:22<01:17, 3314.36it/s]
读取数据:  52%|█████▏    | 280271/535402 [01:22<01:17, 3276.49it/s]
读取数据:  52%|█████▏    | 280601/535402 [01:22<01:17, 3282.89it/s]
读取数据:  52%|█████▏    | 280930/535402 [01:23<01:17, 3269.30it/s]
读取数据:  53%|█████▎    | 281268/535402 [01:23<01:17, 3298.63it/s]
读取数据:  53%|█████▎    | 281606/535402 [01:23<01:16, 3321.32it/s]
读取数据:  53%|█████▎    | 281939/535402 [01:23<01:18, 3234.45it/s]
读取数据:  53%|█████▎    | 282299/535402 [01:23<01:15, 3340.73it/s]
读取数据:  53%|█████▎    | 282640/535402 [01:23<01:15, 3360.84it/s]
读取数据:  53%|█████▎    | 282977/535402 [01:23<01:16, 3305.73it/s]
读取数据:  53%|█████▎    | 283322/535402 [01:23<01:15, 3344.18it/s]
读取数据:  53%|█████▎    | 283657/535402 [01:23<01:15, 3343.15it/s]
读取数据:  53%|█████▎    | 284019/535402 [01:23<01:13, 3424.77it/s]
读取数据:  53%|█████▎    | 284371/535402 [01:24<01:12, 3448.00it/s]
读取数据:  53%|█████▎    | 284717/535402 [01:24<01:13, 3393.99it/s]
读取数据:  53%|█████▎    | 285057/535402 [01:24<01:14, 3338.72it/s]
读取数据:  53%|█████▎    | 285392/535402 [01:24<01:15, 3320.45it/s]
读取数据:  53%|█████▎    | 285725/535402 [01:24<01:15, 3314.81it/s]
读取数据:  53%|█████▎    | 286080/535402 [01:24<01:13, 3384.10it/s]
读取数据:  53%|█████▎    | 286436/535402 [01:24<01:12, 3431.87it/s]
读取数据:  54%|█████▎    | 286780/535402 [01:24<01:12, 3413.25it/s]
读取数据:  54%|█████▎    | 287122/535402 [01:24<01:13, 3396.34it/s]
读取数据:  54%|█████▎    | 287462/535402 [01:25<01:13, 3395.40it/s]
读取数据:  54%|█████▍    | 287802/535402 [01:25<01:13, 3353.32it/s]
读取数据:  54%|█████▍    | 288145/535402 [01:25<01:13, 3369.80it/s]
读取数据:  54%|█████▍    | 288483/535402 [01:25<01:14, 3315.09it/s]
读取数据:  54%|█████▍    | 288815/535402 [01:25<01:15, 3278.13it/s]
读取数据:  54%|█████▍    | 289144/535402 [01:25<01:16, 3214.11it/s]
读取数据:  54%|█████▍    | 289466/535402 [01:25<01:16, 3211.41it/s]
读取数据:  54%|█████▍    | 289812/535402 [01:25<01:14, 3279.47it/s]
读取数据:  54%|█████▍    | 290141/535402 [01:25<01:16, 3204.25it/s]
读取数据:  54%|█████▍    | 290476/535402 [01:25<01:15, 3245.72it/s]
读取数据:  54%|█████▍    | 290807/535402 [01:26<01:14, 3262.53it/s]
读取数据:  54%|█████▍    | 291143/535402 [01:26<01:14, 3291.28it/s]
读取数据:  54%|█████▍    | 291473/535402 [01:26<01:15, 3242.52it/s]
读取数据:  55%|█████▍    | 291816/535402 [01:26<01:14, 3289.44it/s]
读取数据:  55%|█████▍    | 292155/535402 [01:26<01:13, 3317.67it/s]
读取数据:  55%|█████▍    | 292500/535402 [01:26<01:12, 3353.42it/s]
读取数据:  55%|█████▍    | 292836/535402 [01:26<01:13, 3286.81it/s]
读取数据:  55%|█████▍    | 293166/535402 [01:26<01:14, 3266.23it/s]
读取数据:  55%|█████▍    | 293502/535402 [01:26<01:13, 3293.72it/s]
读取数据:  55%|█████▍    | 293842/535402 [01:26<01:12, 3321.19it/s]
读取数据:  55%|█████▍    | 294186/535402 [01:27<01:11, 3354.72it/s]
读取数据:  55%|█████▌    | 294522/535402 [01:27<01:11, 3353.61it/s]
读取数据:  55%|█████▌    | 294858/535402 [01:27<01:11, 3347.46it/s]
读取数据:  55%|█████▌    | 295193/535402 [01:27<01:11, 3336.39it/s]
读取数据:  55%|█████▌    | 295550/535402 [01:27<01:10, 3403.81it/s]
读取数据:  55%|█████▌    | 295891/535402 [01:27<01:11, 3367.57it/s]
读取数据:  55%|█████▌    | 296228/535402 [01:27<01:11, 3362.02it/s]
读取数据:  55%|█████▌    | 296565/535402 [01:27<01:11, 3339.30it/s]
读取数据:  55%|█████▌    | 296900/535402 [01:27<01:11, 3327.04it/s]
读取数据:  56%|█████▌    | 297247/535402 [01:27<01:10, 3366.29it/s]
读取数据:  56%|█████▌    | 297584/535402 [01:28<01:10, 3359.84it/s]
读取数据:  56%|█████▌    | 297921/535402 [01:28<01:10, 3349.02it/s]
读取数据:  56%|█████▌    | 298257/535402 [01:28<01:10, 3348.88it/s]
读取数据:  56%|█████▌    | 298592/535402 [01:28<01:11, 3333.09it/s]
读取数据:  56%|█████▌    | 298926/535402 [01:28<01:11, 3320.06it/s]
读取数据:  56%|█████▌    | 299259/535402 [01:28<01:11, 3319.97it/s]
读取数据:  56%|█████▌    | 299603/535402 [01:28<01:10, 3354.40it/s]
读取数据:  56%|█████▌    | 299946/535402 [01:28<01:09, 3376.85it/s]
读取数据:  56%|█████▌    | 300284/535402 [01:29<04:12, 931.32it/s] 
读取数据:  56%|█████▌    | 300531/535402 [01:30<04:37, 845.82it/s]
读取数据:  56%|█████▌    | 300724/535402 [01:30<04:50, 807.91it/s]
读取数据:  56%|█████▌    | 300880/535402 [01:30<04:58, 786.32it/s]
读取数据:  56%|█████▌    | 301011/535402 [01:30<05:06, 765.83it/s]
读取数据:  56%|█████▌    | 301123/535402 [01:31<05:17, 738.19it/s]
读取数据:  56%|█████▋    | 301221/535402 [01:31<05:18, 734.36it/s]
读取数据:  56%|█████▋    | 301311/535402 [01:31<05:23, 724.47it/s]
读取数据:  56%|█████▋    | 301395/535402 [01:31<05:31, 705.22it/s]
读取数据:  56%|█████▋    | 301473/535402 [01:31<05:25, 718.17it/s]
读取数据:  56%|█████▋    | 301551/535402 [01:31<05:40, 686.81it/s]
读取数据:  56%|█████▋    | 301633/535402 [01:31<05:27, 714.09it/s]
读取数据:  56%|█████▋    | 301713/535402 [01:31<05:17, 734.91it/s]
读取数据:  56%|█████▋    | 301790/535402 [01:31<05:23, 722.37it/s]
读取数据:  56%|█████▋    | 301865/535402 [01:32<05:44, 677.82it/s]
读取数据:  56%|█████▋    | 301956/535402 [01:32<05:17, 734.70it/s]
读取数据:  56%|█████▋    | 302032/535402 [01:32<05:18, 733.28it/s]
读取数据:  56%|█████▋    | 302107/535402 [01:32<05:16, 736.74it/s]
读取数据:  56%|█████▋    | 302392/535402 [01:32<02:54, 1333.91it/s]
读取数据:  57%|█████▋    | 303033/535402 [01:32<01:23, 2793.41it/s]
读取数据:  57%|█████▋    | 303681/535402 [01:32<00:59, 3866.56it/s]
读取数据:  57%|█████▋    | 304436/535402 [01:32<00:46, 4948.33it/s]
读取数据:  57%|█████▋    | 305275/535402 [01:32<00:38, 5965.14it/s]
读取数据:  57%|█████▋    | 306094/535402 [01:32<00:34, 6624.87it/s]
读取数据:  57%|█████▋    | 306878/535402 [01:33<00:32, 6986.14it/s]
读取数据:  57%|█████▋    | 307740/535402 [01:33<00:30, 7473.37it/s]
读取数据:  58%|█████▊    | 308605/535402 [01:33<00:28, 7823.74it/s]
读取数据:  58%|█████▊    | 309477/535402 [01:33<00:27, 8083.46it/s]
读取数据:  58%|█████▊    | 310384/535402 [01:33<00:26, 8377.89it/s]
读取数据:  58%|█████▊    | 311328/535402 [01:33<00:25, 8694.52it/s]
读取数据:  58%|█████▊    | 312353/535402 [01:33<00:24, 9159.21it/s]
读取数据:  59%|█████▊    | 313348/535402 [01:33<00:23, 9392.85it/s]
读取数据:  59%|█████▊    | 314387/535402 [01:33<00:22, 9690.94it/s]
读取数据:  59%|█████▉    | 315357/535402 [01:33<00:22, 9652.94it/s]
读取数据:  59%|█████▉    | 316323/535402 [01:34<00:22, 9568.31it/s]
读取数据:  59%|█████▉    | 317319/535402 [01:34<00:22, 9681.79it/s]
读取数据:  59%|█████▉    | 318294/535402 [01:34<00:22, 9701.74it/s]
读取数据:  60%|█████▉    | 319331/535402 [01:34<00:21, 9901.01it/s]
读取数据:  60%|█████▉    | 320366/535402 [01:34<00:21, 10034.13it/s]
读取数据:  60%|██████    | 321484/535402 [01:34<00:20, 10373.09it/s]
读取数据:  60%|██████    | 322563/535402 [01:34<00:20, 10494.09it/s]
读取数据:  60%|██████    | 323691/535402 [01:34<00:19, 10728.34it/s]
读取数据:  61%|██████    | 324794/535402 [01:34<00:19, 10817.73it/s]
读取数据:  61%|██████    | 325935/535402 [01:34<00:19, 10993.87it/s]
读取数据:  61%|██████    | 327051/535402 [01:35<00:18, 11037.11it/s]
读取数据:  61%|██████▏   | 328155/535402 [01:35<00:18, 10962.74it/s]
读取数据:  62%|██████▏   | 329338/535402 [01:35<00:18, 11218.83it/s]
读取数据:  62%|██████▏   | 330496/535402 [01:35<00:18, 11326.54it/s]
读取数据:  62%|██████▏   | 331677/535402 [01:35<00:17, 11470.11it/s]
读取数据:  62%|██████▏   | 332868/535402 [01:35<00:17, 11600.27it/s]
读取数据:  62%|██████▏   | 334029/535402 [01:35<00:17, 11233.63it/s]
读取数据:  63%|██████▎   | 335155/535402 [01:35<00:18, 10965.90it/s]
读取数据:  63%|██████▎   | 336260/535402 [01:35<00:18, 10977.53it/s]
读取数据:  63%|██████▎   | 337390/535402 [01:36<00:17, 11070.57it/s]
读取数据:  63%|██████▎   | 338513/535402 [01:36<00:17, 11114.51it/s]
读取数据:  63%|██████▎   | 339626/535402 [01:36<00:17, 11089.27it/s]
读取数据:  64%|██████▎   | 340820/535402 [01:36<00:17, 11340.87it/s]
读取数据:  64%|██████▍   | 342201/535402 [01:36<00:15, 12075.70it/s]
读取数据:  64%|██████▍   | 343651/535402 [01:36<00:14, 12797.55it/s]
读取数据:  64%|██████▍   | 344932/535402 [01:36<00:15, 12493.49it/s]
读取数据:  65%|██████▍   | 346184/535402 [01:36<00:15, 12352.20it/s]
读取数据:  65%|██████▍   | 347421/535402 [01:36<00:15, 12067.47it/s]
读取数据:  65%|██████▌   | 349056/535402 [01:36<00:13, 13310.63it/s]
读取数据:  65%|██████▌   | 350393/535402 [01:37<00:34, 5411.17it/s] 
读取数据:  66%|██████▌   | 351396/535402 [01:37<00:30, 5946.01it/s]
读取数据:  66%|██████▌   | 352358/535402 [01:37<00:28, 6500.15it/s]
读取数据:  66%|██████▌   | 353304/535402 [01:37<00:26, 6979.12it/s]
读取数据:  66%|██████▌   | 354232/535402 [01:37<00:24, 7274.90it/s]
读取数据:  66%|██████▋   | 355129/535402 [01:38<00:24, 7501.52it/s]
读取数据:  66%|██████▋   | 356003/535402 [01:38<00:23, 7756.68it/s]
读取数据:  67%|██████▋   | 356871/535402 [01:38<00:22, 7985.35it/s]
读取数据:  67%|██████▋   | 357738/535402 [01:39<01:19, 2247.04it/s]
读取数据:  67%|██████▋   | 358369/535402 [01:41<03:20, 881.53it/s] 
读取数据:  67%|██████▋   | 358820/535402 [01:42<04:24, 666.72it/s]
读取数据:  67%|██████▋   | 359145/535402 [01:43<04:59, 588.20it/s]
读取数据:  67%|██████▋   | 359384/535402 [01:44<05:22, 545.44it/s]
读取数据:  67%|██████▋   | 359563/535402 [01:45<05:57, 492.07it/s]
读取数据:  67%|██████▋   | 359697/535402 [01:45<06:23, 457.93it/s]
读取数据:  67%|██████▋   | 359801/535402 [01:45<06:40, 438.66it/s]
读取数据:  67%|██████▋   | 359884/535402 [01:46<06:52, 425.52it/s]
读取数据:  67%|██████▋   | 359953/535402 [01:46<07:17, 401.27it/s]
读取数据:  67%|██████▋   | 360010/535402 [01:46<07:12, 405.55it/s]
读取数据:  67%|██████▋   | 360063/535402 [01:46<07:15, 402.18it/s]
读取数据:  67%|██████▋   | 360112/535402 [01:46<07:32, 387.31it/s]
读取数据:  67%|██████▋   | 360156/535402 [01:46<07:25, 393.66it/s]
读取数据:  67%|██████▋   | 360200/535402 [01:46<07:33, 386.54it/s]
读取数据:  67%|██████▋   | 360242/535402 [01:47<07:39, 380.99it/s]
读取数据:  67%|██████▋   | 360282/535402 [01:47<07:37, 382.53it/s]
读取数据:  67%|██████▋   | 360322/535402 [01:47<07:49, 372.88it/s]
读取数据:  67%|██████▋   | 360360/535402 [01:47<07:47, 374.44it/s]
读取数据:  67%|██████▋   | 360400/535402 [01:47<07:43, 377.84it/s]
读取数据:  67%|██████▋   | 360441/535402 [01:47<07:32, 386.29it/s]
读取数据:  67%|██████▋   | 360491/535402 [01:47<07:05, 411.08it/s]
读取数据:  67%|██████▋   | 360533/535402 [01:47<07:20, 396.56it/s]
读取数据:  67%|██████▋   | 360573/535402 [01:47<07:37, 381.86it/s]
读取数据:  67%|██████▋   | 360614/535402 [01:47<07:28, 389.42it/s]
读取数据:  67%|██████▋   | 360660/535402 [01:48<07:10, 405.76it/s]
读取数据:  67%|██████▋   | 360701/535402 [01:48<07:09, 406.88it/s]
读取数据:  67%|██████▋   | 360742/535402 [01:48<07:28, 389.45it/s]
读取数据:  67%|██████▋   | 360791/535402 [01:48<06:58, 417.16it/s]
读取数据:  67%|██████▋   | 360839/535402 [01:48<06:43, 432.56it/s]
读取数据:  67%|██████▋   | 360889/535402 [01:48<06:26, 451.98it/s]
读取数据:  67%|██████▋   | 360935/535402 [01:48<06:33, 443.92it/s]
读取数据:  67%|██████▋   | 360980/535402 [01:48<06:43, 432.13it/s]
读取数据:  67%|██████▋   | 361026/535402 [01:48<06:36, 439.31it/s]
读取数据:  67%|██████▋   | 361071/535402 [01:49<07:00, 414.90it/s]
读取数据:  67%|██████▋   | 361113/535402 [01:49<07:04, 410.18it/s]
读取数据:  67%|██████▋   | 361155/535402 [01:49<07:28, 388.89it/s]
读取数据:  67%|██████▋   | 361203/535402 [01:49<07:01, 412.86it/s]
读取数据:  67%|██████▋   | 361245/535402 [01:49<07:06, 407.99it/s]
读取数据:  67%|██████▋   | 361287/535402 [01:49<07:47, 372.73it/s]
读取数据:  68%|██████▊   | 363186/535402 [01:49<00:32, 5372.15it/s]
读取数据:  68%|██████▊   | 365856/535402 [01:49<00:15, 11285.18it/s]
读取数据:  69%|██████▉   | 368739/535402 [01:49<00:10, 16261.51it/s]
读取数据:  69%|██████▉   | 371405/535402 [01:50<00:08, 19251.19it/s]
读取数据:  70%|██████▉   | 374103/535402 [01:50<00:07, 21505.23it/s]
读取数据:  70%|███████   | 376766/535402 [01:50<00:06, 23012.12it/s]
读取数据:  71%|███████   | 379437/535402 [01:50<00:06, 24102.08it/s]
读取数据:  71%|███████▏  | 381948/535402 [01:50<00:06, 24389.42it/s]
读取数据:  72%|███████▏  | 384630/535402 [01:50<00:06, 25111.32it/s]
读取数据:  72%|███████▏  | 387302/535402 [01:50<00:05, 25589.85it/s]
读取数据:  73%|███████▎  | 390180/535402 [01:50<00:05, 26541.15it/s]
读取数据:  73%|███████▎  | 393289/535402 [01:50<00:05, 27900.37it/s]
读取数据:  74%|███████▍  | 396398/535402 [01:50<00:04, 28854.86it/s]
读取数据:  75%|███████▍  | 399780/535402 [01:51<00:04, 30335.93it/s]
读取数据:  75%|███████▌  | 402817/535402 [01:51<00:12, 10604.48it/s]
读取数据:  76%|███████▌  | 406053/535402 [01:51<00:09, 13435.40it/s]
读取数据:  76%|███████▋  | 409357/535402 [01:51<00:07, 16508.43it/s]
读取数据:  77%|███████▋  | 413108/535402 [01:52<00:06, 20350.46it/s]
读取数据:  78%|███████▊  | 417010/535402 [01:52<00:04, 24218.29it/s]
读取数据:  79%|███████▊  | 420328/535402 [01:52<00:05, 21703.19it/s]
读取数据:  79%|███████▉  | 423169/535402 [01:52<00:06, 16309.46it/s]
读取数据:  79%|███████▉  | 425445/535402 [01:52<00:07, 14392.52it/s]
读取数据:  80%|███████▉  | 427348/535402 [01:53<00:07, 13862.24it/s]
读取数据:  80%|████████  | 429047/535402 [01:53<00:07, 13517.74it/s]
读取数据:  80%|████████  | 430608/535402 [01:53<00:07, 13441.20it/s]
读取数据:  81%|████████  | 432096/535402 [01:53<00:07, 13400.73it/s]
读取数据:  81%|████████  | 433536/535402 [01:53<00:07, 13389.13it/s]
读取数据:  81%|████████  | 434957/535402 [01:53<00:07, 13588.14it/s]
读取数据:  82%|████████▏ | 436433/535402 [01:53<00:07, 13888.89it/s]
读取数据:  82%|████████▏ | 438054/535402 [01:53<00:06, 14512.05it/s]
读取数据:  82%|████████▏ | 439760/535402 [01:53<00:06, 15218.86it/s]
读取数据:  82%|████████▏ | 441314/535402 [01:53<00:06, 15174.50it/s]
读取数据:  83%|████████▎ | 443052/535402 [01:54<00:05, 15806.25it/s]
读取数据:  83%|████████▎ | 444745/535402 [01:54<00:05, 16131.70it/s]
读取数据:  83%|████████▎ | 446440/535402 [01:54<00:05, 16369.20it/s]
读取数据:  84%|████████▎ | 448088/535402 [01:54<00:05, 15439.29it/s]
读取数据:  84%|████████▍ | 449866/535402 [01:54<00:05, 16095.62it/s]
读取数据:  84%|████████▍ | 451492/535402 [01:55<00:13, 6274.90it/s] 
读取数据:  85%|████████▍ | 452928/535402 [01:55<00:11, 7391.31it/s]
读取数据:  85%|████████▍ | 454221/535402 [01:55<00:09, 8303.76it/s]
读取数据:  85%|████████▌ | 455505/535402 [01:55<00:08, 8963.53it/s]
读取数据:  85%|████████▌ | 456775/535402 [01:55<00:08, 9748.73it/s]
读取数据:  86%|████████▌ | 458026/535402 [01:55<00:07, 10260.27it/s]
读取数据:  86%|████████▌ | 459488/535402 [01:55<00:06, 11320.34it/s]
读取数据:  86%|████████▌ | 460827/535402 [01:55<00:06, 11857.60it/s]
读取数据:  86%|████████▋ | 462200/535402 [01:55<00:05, 12358.21it/s]
读取数据:  87%|████████▋ | 463600/535402 [01:56<00:05, 12814.28it/s]
读取数据:  87%|████████▋ | 464999/535402 [01:56<00:05, 13143.06it/s]
读取数据:  87%|████████▋ | 466366/535402 [01:56<00:05, 13293.66it/s]
读取数据:  87%|████████▋ | 467731/535402 [01:56<00:05, 13251.03it/s]
读取数据:  88%|████████▊ | 469081/535402 [01:56<00:05, 13253.12it/s]
读取数据:  88%|████████▊ | 470471/535402 [01:56<00:04, 13439.80it/s]
